price,bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,city
172500,3,1,1140,1,0,0,3,1140,0,1972,2002,Auburn
379950,3,1.5,1690,1,0,0,4,1140,550,1956,0,Kenmore
468000,2,1,1160,1,0,0,4,860,300,1942,1982,Seattle
477000,4,2.75,1720,2,0,0,3,1720,0,1978,0,Seattle
529000,3,1,1210,1.5,0,0,4,1210,0,1924,0,Seattle
312000,3,1.5,1255,3,0,0,3,1255,0,2004,2003,Seattle
326100,2,1,880,1,0,0,3,880,0,1942,1999,Seattle
360000,3,1,1050,1.5,0,0,3,1050,0,1954,2005,Seattle
438000,3,1.75,1650,1,0,0,4,1650,0,1961,2001,Kenmore
360000,3,1,1570,1,0,0,3,1570,0,1954,2005,Shoreline
1050000,4,2.5,2920,1,0,3,3,1470,1450,1921,2006,Seattle
688000,4,3,3000,1.5,0,3,3,1970,1030,1913,2014,Seattle
585000,3,1.75,1850,1,0,0,4,1850,0,1983,0,Issaquah
265000,3,2.5,1440,1,0,0,4,1000,440,1983,0,Kent
375000,3,1.75,1440,1,0,0,3,1440,0,1973,2013,Kirkland
326500,3,1,1810,2,0,0,3,1810,0,1970,2014,Woodinville
160000,2,1,1180,1,0,0,3,1180,0,1918,0,Seattle
1570000,4,3.75,3070,2,0,0,5,2400,670,1927,0,Seattle
735000,5,2.75,3390,2,0,0,3,3390,0,2004,2003,Sammamish
400000,2,1,1470,1,0,0,2,1470,0,1940,0,Seattle
800000,4,2.5,2680,1,0,0,3,1380,1300,1952,2013,Kirkland
949880,4,2.25,2290,2,0,0,3,2290,0,1978,0,Bellevue
405000,3,1.75,1980,1,0,0,4,1310,670,1949,1985,Shoreline
399000,4,2.5,2870,2,0,0,3,2540,330,1979,2014,Renton
730001,3,2,1840,1,0,0,5,1010,830,1951,0,Seattle
1795000,4,3.25,4060,2,0,3,3,4060,0,2000,0,Mercer Island
260000,3,2,1630,1,0,0,3,1630,0,2003,0,Pacific
751750,2,2,1880,1.5,0,0,3,1880,0,1902,0,Seattle
325000,3,1.75,1780,1,0,0,4,1780,0,1983,0,Kent
344950,4,2,2330,1,0,0,4,1400,930,1941,1998,Kent
457500,3,1.75,1840,1,0,0,5,1050,790,1925,0,Seattle
389000,5,2,2330,1,0,0,4,1190,1140,1962,0,Kenmore
515000,4,2.5,3200,2,0,0,3,3200,0,2005,0,Renton
732000,3,2.5,2330,2,0,4,3,1410,920,2004,2003,Seattle
415000,3,2.25,1950,1,0,0,3,1350,600,1964,2000,Shoreline
1655000,4,3.5,3080,2,0,3,3,2300,780,1937,2009,Seattle
535000,2,1,1040,1,0,0,3,1040,0,1951,1994,Seattle
540000,4,4.25,1960,2,0,0,3,1960,0,1940,2003,Seattle
525000,5,3,2750,1.5,0,0,5,1750,1000,1926,0,Seattle
570000,3,1.75,1930,1,0,0,3,1930,0,1977,2004,Woodinville
569950,5,4.5,4850,2,0,0,3,4850,0,2001,0,Federal Way
283200,4,2.5,1982,2,0,0,3,1982,0,2004,2003,Kent
1100000,3,2.75,2640,1.5,0,0,5,1750,890,1926,0,Seattle
830000,4,2.5,1850,1,0,0,3,1430,420,1978,0,Redmond
495000,4,2.25,1940,1,0,0,4,1430,510,1956,0,Bellevue
292050,5,3,2840,1,0,0,3,1710,1130,2003,0,Tukwila
415000,5,1.5,1900,1,0,0,3,1130,770,1961,2004,Kirkland
295832,5,1,1410,1,0,0,5,960,450,1955,0,Des Moines
450000,4,2.5,2520,2,0,0,3,2520,0,1999,0,Duvall
1381000,4,3.75,3160,2.5,0,0,3,3160,0,1997,0,Mercer Island
857000,4,3,3720,2,0,0,3,3720,0,1991,0,Kirkland
499950,3,3.5,1820,2,0,0,3,1430,390,2014,0,Seattle
465000,3,2,1560,1,0,0,5,1560,0,1967,0,Kirkland
329000,3,1,1600,1,0,0,4,1150,450,1964,0,Seattle
475000,3,2,1230,1,0,0,4,1230,0,1984,0,Redmond
255000,3,1,960,1,0,0,3,960,0,1955,2005,Shoreline
435000,3,1,1270,1.5,0,2,3,1270,0,1928,1954,Seattle
685000,3,2.5,2810,2,0,0,3,2810,0,2001,0,Bellevue
715000,2,2.5,2160,1,0,0,3,2160,0,2002,0,Redmond
780000,3,3,2520,1.5,0,0,3,1560,960,1925,2006,Seattle
345000,2,1.5,1180,2,0,0,3,990,190,2005,0,Seattle
355000,4,2.25,1810,2,0,0,3,1810,0,2003,0,Renton
282000,3,2.5,1680,1,0,0,3,1240,440,1994,0,Kent
244000,3,1,910,1,0,0,4,910,0,1971,0,Burien
967500,3,3.75,3250,2,0,2,4,2370,880,1951,1999,Seattle
375000,3,1.5,2000,1,0,0,3,1520,480,1965,1993,Seattle
1600000,3,3.25,3790,2,0,4,3,3790,0,1985,0,Seattle
527500,3,1.75,2310,1,0,0,3,1760,550,1977,2004,Issaquah
994000,3,2.25,2510,1.5,0,2,5,1810,700,1932,2002,Seattle
313000,3,1.75,1320,1,0,0,5,1320,0,1948,1985,Shoreline
587000,3,2.25,2370,2,0,0,3,2370,0,1979,2014,Redmond
304000,3,1,900,1,0,0,4,900,0,1972,0,Kirkland
675000,3,2.5,2540,2,0,1,4,2540,0,1940,2001,Seattle
305000,4,1,2100,1,0,0,4,1050,1050,1968,0,Renton
280000,3,1,1200,1,0,0,3,920,280,1943,2002,Seattle
960000,5,4,3720,2,0,0,3,3720,0,2005,0,Sammamish
500000,3,2.25,1760,2,0,0,3,1760,0,1988,2000,Issaquah
274950,3,1.75,1670,1,0,0,3,1320,350,1987,2000,Covington
455600,3,2.5,2420,2,0,0,3,2420,0,1998,2006,Snoqualmie
970000,5,3,3480,2,0,0,4,3480,0,1964,0,Mercer Island
312900,4,2.5,1630,2,0,0,3,1630,0,2003,0,Maple Valley
535000,4,2.5,2340,2,0,0,3,2340,0,1921,2013,Seattle
427000,2,1,920,1,0,0,3,920,0,1910,2006,Seattle
405000,2,1,910,1,0,0,3,910,0,1942,1999,Seattle
480000,3,1,1150,1,0,2,3,1150,0,1943,2002,Seattle
725000,3,1.5,2500,1.5,0,2,3,1450,1050,1940,1996,Seattle
293000,4,2.5,3250,1,0,2,3,3250,0,1973,2013,Auburn
268000,4,2,1930,1,0,0,4,1030,900,1967,0,Burien
475000,4,3.5,3400,2,0,0,3,2500,900,1991,0,Vashon
488000,3,2.5,1590,3,0,0,3,1590,0,1985,0,Seattle
760000,4,2.5,3330,2,0,0,3,3330,0,2009,0,Redmond
1710000,5,4.5,4590,2,0,0,3,4590,0,2009,0,Kirkland
754950,3,2.5,2610,2,0,0,3,2610,0,2014,0,Kirkland
263900,3,2.5,1658,2,0,0,3,1658,0,2014,0,Des Moines
460000,3,3.5,1600,2,0,0,3,1240,360,2006,0,Seattle
399950,3,3,1296,3,0,0,3,1296,0,2009,0,Seattle
370000,2,2.25,1280,2,0,0,3,1080,200,2009,0,Seattle
1149000,4,3,5940,2,0,4,3,4950,990,2004,2003,Snoqualmie
450800,4,3.25,2510,2,0,0,3,2510,0,2009,0,Renton
627000,3,3.5,2710,2,0,0,3,1650,1060,2005,0,Issaquah
495000,3,2.5,1750,3,0,0,3,1750,0,2013,1923,Seattle
310000,3,1,1430,1.5,0,0,4,1430,0,1927,0,Kenmore
550000,4,1,1660,1,0,0,1,930,730,1933,0,Redmond
215000,2,1,1320,1,0,0,4,1320,0,1943,0,Burien
799000,4,3,2580,2,0,0,3,2580,0,1984,0,Redmond
630000,4,2.5,2740,2,0,0,3,2740,0,1993,0,Woodinville
267000,3,2.5,2495,2,0,0,3,2495,0,2007,0,Federal Way
900000,6,2.75,2300,1.5,0,0,4,2300,0,1950,1985,Mercer Island
365000,3,1.5,1300,1,0,0,3,1300,0,1963,2008,Kenmore
544500,4,2.5,2230,1,0,0,5,1450,780,1974,0,Issaquah
599000,4,2.75,2020,1,0,0,3,1010,1010,1917,2014,Seattle
815000,4,2.25,2000,2,0,0,3,2000,0,2001,0,Seattle
254000,2,1,1060,1,0,0,4,1060,0,1952,0,Shoreline
740000,2,1.75,2080,1,0,0,5,1080,1000,1923,0,Seattle
225000,3,2,2030,1,0,0,4,1220,810,1979,0,Auburn
925000,3,2.5,2690,2,0,0,5,1840,850,1943,0,Seattle
1285000,4,2.5,3240,1,0,0,3,2260,980,1946,0,Seattle
537000,3,2.5,1550,2,0,0,5,1550,0,1999,0,Kirkland
335000,4,2,1480,1,0,0,5,740,740,1910,0,Seattle
840000,4,2.75,3040,2,0,0,3,2100,940,1906,2014,Seattle
224000,3,1.5,1560,1,0,0,4,1040,520,1964,0,Auburn
395000,3,2.5,2250,2,0,0,3,2250,0,2006,0,Renton
450000,3,1,1100,1,0,0,3,1100,0,1917,2009,Seattle
681000,3,1,1700,1.5,0,0,3,1700,0,1907,1983,Seattle
898000,5,1.5,2680,1,0,0,4,1450,1230,1963,0,Bellevue
370000,3,1,800,1,0,0,4,800,0,1908,0,Seattle
429000,2,1.75,1350,1,0,0,3,1350,0,2005,0,Redmond
150000,3,1,820,1.5,0,0,3,820,0,1910,2006,Seattle
555000,3,2.5,3160,2,0,0,3,2650,510,2006,0,Bothell
326000,3,2.75,1720,1,0,0,4,1720,0,1958,1972,Renton
225000,3,2.5,1680,2,0,0,3,1680,0,1994,0,Auburn
245100,3,1.75,1300,1,0,0,3,1300,0,1996,0,Auburn
665000,3,2.5,2190,2,0,0,3,2190,0,1987,2000,Sammamish
535000,3,2.5,1720,2,0,0,3,1720,0,1994,0,Issaquah
305000,3,1,1160,1,0,0,3,1160,0,1968,1997,Woodinville
999000,7,4,3150,1,0,0,3,3150,0,1957,2005,Bellevue
215000,3,1.75,1210,1,0,0,4,1210,0,1983,0,Pacific
432500,3,1.75,1980,1,0,0,3,1270,710,1965,1993,Seattle
655000,4,2.5,2990,2,0,0,3,2990,0,2003,0,Sammamish
266200,3,1.5,1430,1,0,0,4,1430,0,1966,0,Renton
244615,3,2.5,2060,2,0,0,3,2060,0,1999,0,Kent
460000,4,3,2230,2,0,0,3,2230,0,1991,0,Kent
370000,4,2.5,3090,2,0,0,3,3090,0,1995,0,Federal Way
465000,6,3.25,4250,1,0,3,3,2150,2100,1967,2011,Federal Way
1175000,3,2.5,1970,1,1,4,3,1100,870,1937,1998,Seattle
189000,2,2,1700,1,0,0,5,850,850,1927,0,Auburn
820000,3,2.5,2510,2,0,2,3,2510,0,1995,0,Seattle
968000,6,2.75,3610,1,0,4,5,2070,1540,1959,0,Sammamish
1400000,4,3.25,2980,2,0,3,3,2140,840,1900,2014,Seattle
438750,3,1.75,1610,1,0,0,4,1610,0,1947,1988,Seattle
1210000,4,2.75,3650,2,0,2,4,2530,1120,1951,2003,Seattle
600000,4,2,2510,1,0,0,3,2510,0,1960,2012,Kirkland
589000,3,1,1110,1.5,0,0,5,1110,0,1932,2002,Seattle
590000,3,2,1650,2,0,0,4,1650,0,1926,1993,Seattle
479900,3,2,1980,1,0,0,3,1980,0,1994,0,Kent
210000,2,1.5,880,2,0,0,3,880,0,2007,0,Seattle
745000,3,1.75,1490,1,0,0,4,1140,350,1947,1988,Beaux Arts Village
840500,3,2,2520,1.5,0,0,4,1410,1110,1906,1990,Seattle
420000,3,1.75,1820,1,0,0,3,1250,570,1977,2004,Redmond
565000,7,4.5,4140,1,0,0,3,2070,2070,1978,0,Seattle
840000,4,2.5,3420,2,0,0,3,3420,0,2000,0,Sammamish
681716,4,2.5,3150,2,0,0,3,3150,0,2006,0,Renton
600000,3,1.75,1580,1,0,0,3,1150,430,1967,2011,Bellevue
380000,3,2,1660,1,0,0,3,1660,0,1949,1998,Seattle
168500,3,1,1100,1,0,0,3,1100,0,1969,2010,Covington
355000,2,1,1270,1,0,0,4,960,310,1920,0,Seattle
277000,4,1,1450,1,0,0,3,990,460,1964,2000,Seattle
236000,4,2.25,1830,1,0,0,4,1200,630,1989,0,Federal Way
270000,3,1.75,1300,1,0,0,4,650,650,1918,1953,Seattle
700000,2,1.75,2320,1.5,0,2,3,1720,600,1925,2000,Seattle
425000,4,2.75,1680,1,0,0,4,1080,600,1979,0,Kenmore
635000,3,2.5,2300,1.5,0,0,4,2000,300,1921,0,Seattle
510250,3,1.75,1400,1,0,0,3,870,530,1951,1994,Seattle
960000,4,2.25,2410,2,0,2,5,1800,610,1929,0,Seattle
254000,3,2,1480,1,0,0,4,1480,0,1992,0,Maple Valley
299000,3,1,1390,1.5,0,0,4,1390,0,1954,1979,Shoreline
175000,2,1,830,1,0,0,3,830,0,1996,0,Maple Valley
157500,2,1,740,1,0,0,3,740,0,1949,1998,Kent
580000,5,2,1940,1,0,0,5,970,970,1945,0,Seattle
124740,3,1,1340,1,0,0,4,1340,0,1978,2000,Kent
1970000,8,3.5,4440,2,0,3,5,3140,1300,1959,0,Seattle
285000,2,1,800,1,0,0,3,800,0,1954,2005,Seattle
242000,3,1.75,1310,1,0,0,3,1310,0,1979,2014,SeaTac
840000,4,1.75,2330,2,0,0,5,1300,1030,1924,1956,Seattle
474800,2,3.25,1400,3,0,0,3,1400,0,2000,0,Seattle
490000,4,2.5,2360,2,0,0,3,2360,0,2003,0,Woodinville
465000,3,2.25,1840,2,0,0,3,1840,0,2003,0,Kirkland
515000,4,2.5,2680,2,0,0,3,2680,0,2004,2003,Snoqualmie
430000,3,3.75,3890,1,0,2,3,2390,1500,1943,2007,Seattle
253400,3,2,1400,1,0,0,5,1400,0,1968,0,Federal Way
355000,3,2.5,2400,1,0,0,3,2400,0,1990,2009,Federal Way
740000,4,2.25,2920,2,0,0,4,2920,0,1998,0,Fall City
186950,2,2,1390,2,0,0,3,1390,0,1986,0,Federal Way
306000,3,2.5,1680,2,0,0,3,1680,0,1984,0,Renton
510000,4,1.5,2040,1,0,0,4,1020,1020,1961,2001,Bellevue
345000,2,1,1080,1,0,0,3,1080,0,1940,1996,Seattle
875000,3,2.75,2280,1,0,0,5,1280,1000,1917,0,Seattle
700000,4,3.5,4490,2,0,0,3,3390,1100,2006,0,Snoqualmie
1400000,4,3.25,4700,1,0,4,3,2520,2180,2005,0,Seattle
499950,4,2.5,2798,2,0,0,3,2798,0,2012,1912,Renton
739000,3,2.5,2810,2,0,0,3,2810,0,2005,0,Redmond
363000,4,2.5,3753,2,0,0,3,3336,417,2008,0,Federal Way
782000,4,3.5,3910,2,0,0,3,3130,780,2007,0,Issaquah
325000,2,2.5,1050,2,0,0,3,1050,0,2005,0,Seattle
485000,4,1,1600,1.5,0,0,4,1600,0,1916,0,Seattle
452000,4,2.25,2590,1,0,0,4,1340,1250,1968,0,Kenmore
264950,4,2.25,1720,1,0,0,4,1120,600,1978,2000,Federal Way
472000,6,2.5,4410,1,0,2,4,2350,2060,1965,0,Federal Way
267500,3,1.75,1590,1,0,2,3,1090,500,1957,2000,SeaTac
565000,4,2.5,2440,2,0,0,3,2440,0,1996,0,Redmond
535000,3,2.5,1360,3,0,0,3,1310,50,2003,0,Seattle
389000,2,1,910,1,0,0,3,910,0,1952,2008,Seattle
400000,4,1.5,1390,1,0,0,3,1140,250,1965,1993,Seattle
264000,3,1.5,1470,1,0,0,4,1470,0,1958,1972,Kent
690000,4,2.5,2920,2,0,0,4,2920,0,1990,0,Issaquah
412000,3,1.75,1950,1,0,0,4,1950,0,1985,0,Kent
695000,3,2.5,2390,2,0,0,3,2390,0,2006,0,Sammamish
246500,3,1.5,1270,1,0,0,4,1270,0,1964,0,Kent
230000,2,1,950,1,0,0,3,950,0,1958,2004,Renton
302000,2,1,900,1,0,2,5,900,0,1925,0,Enumclaw
820000,4,2.25,2280,1.5,0,2,3,1960,320,1940,1984,Seattle
145000,3,1,1010,1,0,0,3,1010,0,1954,2005,SeaTac
436500,2,1,1260,1,0,0,3,1040,220,1951,1994,Seattle
2453500,4,3.5,4730,1.5,0,0,5,4270,460,1935,0,Seattle
672000,3,2.5,2620,2,0,0,3,2620,0,1992,0,Redmond
680000,3,2.25,2330,1.5,0,2,5,1520,810,1927,0,Seattle
750500,5,3,2170,1.5,0,0,4,1450,720,1911,1966,Seattle
550000,5,2,2450,1,0,0,4,1240,1210,1900,1955,Seattle
266500,4,1.75,1880,1,0,0,4,1180,700,1978,2000,Federal Way
619000,4,2,2300,1.5,0,0,5,1550,750,1915,0,Seattle
405000,3,2,1240,1,0,0,3,1240,0,1988,2000,Redmond
300000,2,1,820,1,0,0,4,820,0,1916,0,Seattle
231000,4,2,1530,2,0,0,3,1530,0,1942,1983,Renton
790000,5,3.25,2900,1,0,0,4,1890,1010,1967,0,Bellevue
400000,4,2.75,1240,1,0,0,3,800,440,1987,2000,Seattle
950000,4,3.5,4140,2,0,0,3,4140,0,2000,0,Newcastle
450000,4,2,2240,1,0,0,5,1120,1120,1956,0,Seattle
595000,3,2,1480,1,0,0,4,750,730,1928,0,Seattle
332000,3,2.25,2270,1,0,0,3,1380,890,1977,2004,Renton
155000,3,1,1250,1,0,0,2,1030,220,1949,0,Seattle
400000,5,2,1930,1,0,0,4,1020,910,1962,0,Kenmore
349000,4,1.75,1700,1,0,0,5,1120,580,1981,0,Renton
529000,3,1,1590,1,0,0,3,1590,0,1944,0,Seattle
405000,5,1.75,1880,1,0,0,3,960,920,1963,2008,Kirkland
635200,4,1.75,1640,1,0,0,5,920,720,1921,0,Seattle
540000,3,1.5,2600,1,0,0,4,1400,1200,1940,2001,Seattle
402000,2,1,710,2,0,0,4,710,0,1943,0,Seattle
3100000,6,4.25,6980,3,0,4,4,5330,1650,1999,0,Mercer Island
329932,3,1.5,1460,1,0,0,3,1100,360,1971,0,Seattle
300000,3,2.5,2080,2,0,0,3,2080,0,1989,0,Federal Way
525000,5,2.5,2630,2,0,0,3,2630,0,2003,0,Duvall
2750000,4,3.25,4430,2,0,0,3,4430,0,1952,2007,Medina
602500,4,2.5,2760,2,0,0,3,2760,0,1999,0,Newcastle
400000,4,2,1670,1,0,0,3,1670,0,1955,2005,Kenmore
445000,4,1.75,1990,1.5,0,0,4,1190,800,1944,0,Seattle
525000,3,3,2600,1.5,0,3,3,1890,710,1989,0,Des Moines
395000,2,1,1320,1.5,0,0,4,1320,0,1909,1989,Seattle
510000,3,1.5,2240,2,0,0,3,1370,870,1929,0,Seattle
723000,4,2.25,1960,1,0,0,4,1290,670,1959,0,Bellevue
503000,3,2,2590,2,0,0,3,1980,610,1988,2000,Maple Valley
672500,4,2.75,2620,2,0,0,3,2620,0,2000,0,Sammamish
860000,3,2.5,2770,2,0,0,3,2770,0,1991,0,Bellevue
475300,3,1,2110,1,0,0,5,1110,1000,1924,1956,Kirkland
295000,4,2.5,2290,2,0,0,3,2290,0,2001,0,Renton
1425000,4,4.25,4960,2.5,0,0,3,3680,1280,1909,2003,Seattle
250000,2,1,1110,1,0,0,3,1110,0,1951,1994,SeaTac
658000,4,2.75,3310,2,0,0,3,3310,0,2008,0,Snoqualmie
83000,2,1,900,1,0,0,3,900,0,1918,0,Tukwila
685000,3,1.75,1940,1,0,1,4,1440,500,1960,2001,Seattle
210000,3,1.75,1590,2,0,0,3,1590,0,1986,0,Des Moines
650880,3,2.5,2930,2,0,0,3,2930,0,2008,0,Snoqualmie
350000,4,2.5,2040,2,0,0,3,2040,0,2011,0,Seattle
305000,2,2.25,1000,3,0,0,3,1000,0,2006,0,Seattle
645000,3,3.25,1730,2,0,2,3,1320,410,2008,0,Seattle
385000,3,1,1220,1,0,0,3,1220,0,1901,0,Seattle
860000,3,2.25,3060,2,0,0,3,3060,0,1983,2009,Bellevue
395000,4,2.5,2910,2,0,0,3,2910,0,2002,0,Covington
260000,3,1.75,1050,1,0,0,3,1050,0,1980,0,Burien
196440,3,2,1560,1,0,0,3,1560,0,1992,0,Algona
425000,3,1.75,1680,1,0,2,4,840,840,1900,1971,Seattle
2400000,4,3.25,4140,1,0,1,3,3300,840,1977,2005,Clyde Hill
369000,3,2,1550,1,0,0,3,1150,400,1959,1989,Seattle
1385000,6,2.75,5700,1,0,4,4,2850,2850,1977,0,Bellevue
349900,3,2.5,2200,2,0,0,3,2200,0,1990,2009,Renton
650000,2,2.5,1740,2,0,2,3,1210,530,1994,0,Seattle
299950,3,1,1210,1,0,0,3,1210,0,1955,2005,Seattle
625000,4,3.25,4240,2,0,3,3,3550,690,1989,0,Federal Way
190000,3,2.25,1590,1,0,0,3,1090,500,1978,0,Auburn
715000,4,1.75,3420,1,0,3,5,1770,1650,1947,0,Seattle
659000,4,2.5,3190,1,0,0,5,2210,980,1946,0,Seattle
490000,3,1.75,1920,1,0,2,4,960,960,1947,1988,Seattle
415000,2,1.75,1340,1,0,0,3,1340,0,2004,2003,Redmond
750000,3,1.75,1700,1,0,0,3,1460,240,1947,2012,Seattle
700000,4,2.5,2310,1.5,0,0,3,1490,820,1927,2014,Seattle
425000,3,1.75,1510,1,0,0,3,1240,270,1989,0,North Bend
642000,3,2.5,2670,1,0,0,3,2670,0,1987,2000,Sammamish
655000,4,2.25,2060,1,0,0,3,1440,620,1983,2009,Bellevue
1365000,3,2.5,2090,1.5,0,0,4,2090,0,1928,0,Seattle
458000,5,2.5,3090,1,0,0,3,2990,100,1957,2000,Bothell
330000,2,2.5,1240,2,0,0,3,1240,0,2007,0,Seattle
384950,3,2.5,1860,2,0,0,3,1860,0,2000,0,Kenmore
560000,3,1.5,2000,1,0,0,3,2000,0,1953,0,Seattle
950000,4,1.75,2500,1,0,0,4,1500,1000,1970,0,Mercer Island
465000,4,2.25,1820,1,0,0,5,1340,480,1977,0,Woodinville
425000,3,2.25,1820,1,0,0,3,1260,560,1974,0,Kirkland
315000,3,2,1060,1,0,0,3,1060,0,1981,2013,Seattle
530000,3,2.5,1950,2,0,0,3,1950,0,1988,2000,Sammamish
399000,2,1,940,1,0,0,4,940,0,1911,1955,Seattle
168000,2,1.5,1220,1.5,0,0,4,1220,0,1976,1992,Des Moines
1886700,5,3.5,4180,2,0,0,3,4180,0,2004,2003,Bellevue
374000,3,1,1200,1,0,0,4,1200,0,1971,0,Woodinville
740000,5,3.75,3990,2,0,0,3,3090,900,1937,2010,Seattle
280000,2,1,1880,1,0,0,3,940,940,1919,2001,Seattle
322000,4,2.5,2280,2,0,0,3,2280,0,1994,0,Kent
459900,3,1.75,2580,1,0,0,4,1290,1290,1951,1999,Bellevue
750000,4,2.75,2600,1,0,0,3,1560,1040,1976,0,Seattle
1256500,4,2.5,3150,2,0,0,4,3150,0,1966,0,Mercer Island
3710000,4,3.5,5550,2,0,2,4,3350,2200,2000,0,Medina
427000,5,2.75,2220,1,0,0,3,1230,990,1973,2013,Seattle
800000,2,2.25,1730,2,1,2,4,1730,0,1947,1988,Vashon
735000,4,3,2840,1.5,0,0,4,2060,780,1931,0,Seattle
642000,4,2.5,2560,2,0,0,3,2560,0,1992,0,Issaquah
240000,3,2,1330,1,0,0,4,630,700,1900,1971,Seattle
645500,2,1,1890,1.5,0,0,4,1890,0,1909,1989,Seattle
840000,7,4.5,4290,1.5,0,0,5,4290,0,1982,0,Issaquah
475000,2,2,1540,2,0,0,3,1540,0,1983,2009,Redmond
568000,4,2,2340,1,0,0,4,1170,1170,1966,0,Sammamish
325000,3,1.75,2180,1,0,0,4,1090,1090,1961,2001,Seattle
825500,3,2.5,2780,2,0,0,3,2780,0,2009,0,Kirkland
499431,4,2.75,2620,2,0,0,3,2620,0,2013,1923,North Bend
919204,4,3.5,3760,2,0,0,3,2860,900,2014,0,Seattle
545000,4,2.5,2720,2,0,0,3,2720,0,2012,1912,Snoqualmie
660000,3,2.25,2675,2,0,0,3,2675,0,1984,0,Sammamish
538888,5,2.75,2080,2,0,0,3,2080,0,1987,2000,Sammamish
693000,3,2.5,2460,2,0,0,3,2460,0,1996,0,Redmond
289950,3,2.5,1960,2,0,0,3,1960,0,2004,2003,Renton
587000,4,2.5,2550,2,0,0,3,2550,0,1992,0,Woodinville
615000,3,2.25,1760,3,0,0,3,1760,0,2014,0,Seattle
459000,3,1.75,1620,1,0,0,4,1090,530,1974,0,Kirkland
243000,3,1.75,1790,1,0,0,3,1040,750,1960,2012,Des Moines
1505000,4,3.5,3480,2,0,0,3,2580,900,1926,2010,Seattle
660000,4,1.75,2780,2,0,0,4,2780,0,1978,2000,Sammamish
1595000,5,3,3640,2,0,3,3,2540,1100,1982,0,Bellevue
250000,1,1,750,1,0,0,3,750,0,1918,0,Seattle
315000,3,1,960,1,0,0,3,960,0,1952,2008,Seattle
404000,3,1.5,2030,1,0,0,3,1330,700,1963,2008,Seattle
559900,3,2.75,2930,1,0,0,3,1860,1070,2004,2003,Woodinville
285000,2,2.5,1380,2,0,0,3,1140,240,2011,0,Seattle
500000,3,2,1720,1,0,2,5,960,760,1941,0,Seattle
380000,2,1,1210,1,0,0,3,1060,150,1950,2005,Seattle
469000,3,1,950,1.5,0,0,5,950,0,1948,1985,Seattle
405000,2,1.75,1710,2,0,0,3,1330,380,1920,1979,Seattle
439900,2,2,1410,1.5,0,0,5,1410,0,1909,1988,Preston
525000,4,2.5,2910,2,0,2,3,2910,0,2006,0,Maple Valley
580000,4,2.5,2220,2,0,0,3,2220,0,1988,2000,Issaquah
1250000,5,3.25,3160,2,0,0,5,3160,0,1972,0,Mercer Island
275000,3,2,1380,1,0,0,3,1380,0,2008,0,Maple Valley
629000,3,2,1760,1,0,0,5,960,800,1920,0,Seattle
395000,1,1,730,1,0,0,3,730,0,1911,1979,Seattle
965000,4,2.5,2460,2,0,0,5,1620,840,1938,0,Seattle
820000,3,1.75,2160,1,0,0,4,1390,770,1960,2001,Seattle
661000,4,2.25,1990,1.5,0,2,4,1420,570,1932,1958,Seattle
789000,3,3,3740,2,0,2,3,3740,0,1991,0,Vashon
668500,4,2.5,2710,2,0,0,3,2710,0,1999,0,Sammamish
350000,3,2.5,2680,2,0,0,3,2680,0,1990,2009,Auburn
250000,4,2,1850,1,0,0,4,1540,310,1978,2000,Kent
725995,4,2.5,3190,2,0,2,3,3190,0,2001,0,Snoqualmie
1000000,3,2.5,2730,2,0,0,3,2730,0,1998,2006,Bellevue
686000,3,1.5,1840,2,0,0,5,1840,0,1961,0,Seattle
665000,4,2.5,2720,2,0,0,3,2720,0,1987,2000,Sammamish
1965221,4,3.5,4370,2,0,1,3,3610,760,2003,0,Bellevue
653000,3,2.5,2290,2,0,0,3,2290,0,2006,0,Issaquah
430000,2,1,990,1,0,0,3,990,0,1947,2012,Seattle
305000,2,1.5,1140,2,0,0,3,1140,0,1988,2000,Issaquah
809000,4,1.5,1840,2,0,0,4,1840,0,1917,0,Seattle
440150,2,1,1110,1,0,0,5,1000,110,1947,0,Seattle
615000,4,2.5,2150,2,0,0,4,2150,0,1985,0,Redmond
1035000,3,2.5,2230,2,0,0,3,2230,0,2003,0,Kirkland
455000,2,1,1170,1,0,0,4,970,200,1941,1998,Seattle
635000,3,2.5,1960,1,0,0,4,980,980,1940,2001,Seattle
675000,3,2.25,2610,2,0,0,3,2610,0,1988,2000,Redmond
316000,3,2.25,2130,1,0,0,3,1570,560,1987,2000,Kent
955000,3,2.25,3020,2,0,0,3,2720,300,1969,2010,Bellevue
985000,3,1.75,1670,2,0,0,5,1670,0,1912,0,Seattle
465500,3,1.75,1890,1,0,0,3,1290,600,1965,1993,Seattle
305000,3,1,950,1,0,0,3,950,0,1950,2005,Shoreline
645000,4,2.5,2430,1,0,0,5,1670,760,1963,0,Bellevue
730000,4,2,2360,1,0,0,5,1260,1100,1939,0,Seattle
366000,3,1.75,1510,1,0,0,3,1510,0,1967,2011,Kirkland
290000,3,2.5,2080,2,0,0,3,2080,0,2002,0,Covington
472500,3,2,1750,1,0,0,3,1490,260,1982,0,Sammamish
550000,3,2,1810,1.5,0,0,3,1810,0,1925,2002,Seattle
410000,4,1.75,1790,1,0,0,4,1490,300,1969,0,Issaquah
440000,4,2.75,2340,1,0,0,3,1720,620,1967,2011,Lake Forest Park
